filename,width,height,focal_35mm,principal_u,principal_v,distortion_model,distortion_coeffs,R0,R1,R2,R3,R4,R5,R6,R7,R8,X,Y,Z
The_Tree-573.jpg,5464,3640,26.3184372491303,0,0,perspective,0 0 0 0 0 0,-0.994239243674803,-0.106773061532961,-0.00937228189047445,-0.0378713419755659,0.431751672363927,-0.901197123202201,0.100270074269074,-0.895650605281899,-0.433308095313535,-0.793369356890971,13.6725803753408,15.5523458963021
The_Tree-574.jpg,5464,3640,26.2552055525894,-7.66471179650201e-17,-3.832355898251e-17,perspective,0 0 0 0 0 0,0.99469442010949,-0.102640418021558,-0.00692496869345227,-0.0251981374719014,-0.177825487722409,-0.983739370862138,0.0997399843141786,0.978694559351715,-0.179468367754209,-0.935080614207115,-21.0589367291355,13.9557377464571
The_Tree-575.jpg,5464,3640,26.5171205176597,0,3.83753038722755e-17,perspective,0 0 0 0 0 0,0.956222367942025,-0.29185833453438,-0.0213891470181604,-0.14753791227458,-0.417678340174318,-0.896536317496891,0.252727813049939,0.860443790559293,-0.442453540836719,-4.32089993000979,-10.3459264187223,15.363657253817
The_Tree-576.jpg,5464,3640,26.1435406698565,7.63255036734582e-17,-3.81627518367291e-17,perspective,0 0 0 0 0 0,0.238191279961398,0.971192065221952,0.00713348444100159,-0.198988523540233,0.055989687443868,-0.978401105068476,-0.950614791411131,0.231627129995295,0.2065923304494,18.3194397787895,-4.62943265899233,6.42154927743418
The_Tree-577.jpg,5464,3640,26.1992541289291,0,0,perspective,0 0 0 0 0 0,0.487092712740402,0.873317771048316,0.0075339210506078,-0.164164288680422,0.100028456843001,-0.981348253243292,-0.857782475641259,0.476770782025083,0.192090723071011,17.7402254054832,-8.29033702239616,6.43057465689691
The_Tree-578.jpg,5464,3640,26.2622162883845,0,0,perspective,0 0 0 0 0 0,-0.117607334532636,-0.993060106804905,0.00037301040216331,0.181894309982383,-0.0219108608036931,-0.983073941356841,0.976259686179944,-0.115548857421753,0.183208860834747,-18.3136411615032,1.70607510937642,6.88163606518334
The_Tree-579.jpg,5464,3640,26.2622162883845,7.65825784584817e-17,0,perspective,0 0 0 0 0 0,-0.563311176305863,0.826224790498305,0.0057544951940276,-0.167324024350618,-0.107253857827004,-0.98005065218913,-0.809124952973284,-0.553036351017958,0.198664553780294,15.0959958136812,10.9852443902142,6.91695271090115
The_Tree-58.jpg,5464,3640,26.0811455847255,0,0,perspective,0 0 0 0 0 0,0.38773078146946,-0.921754428916457,-0.00579774731935867,0.113572324693742,0.0540135205816297,-0.992060414822624,0.914749237859612,0.383993896263046,0.125628497833826,-12.9708522560626,-5.65154977912271,4.48921137800974
The_Tree-580.jpg,5464,3640,26.2832709780866,0,0,perspective,0 0 0 0 0 0,-0.646779037887533,0.762656808670884,0.00560966462625867,-0.15453364907814,-0.123844118746835,-0.980194871214094,-0.746857568383605,-0.634836377690947,0.197955919609307,,,
The_Tree-581.jpg,5464,3640,26.2973262032086,0,-3.8317100681367e-17,perspective,0 0 0 0 0 0,-0.722370959925696,0.691483907436492,0.00549563575856115,-0.140670385257618,-0.139163368002857,-0.980227218412943,-0.677046555982307,-0.708860749909644,0.197798883389251,13.2242108884815,13.1968382681864,6.93847159895683
